"work_year","experience_level","job_title","salary","salary_currency","salary_in_usd","employee_residence","company_location"
"2021","SE","Machine Learning Engineer","70000","EUR","82744","BE","BE"
"2020","MI","Data Engineer","51999","EUR","59303","DE","DE"
"2021","MI","Research Scientist","53000","EUR","62649","FR","FR"
"2021","MI","Data Engineer","60000","GBP","82528","GB","GB"
"2021","MI","Data Architect","170000","USD","170000","US","US"
"2021","MI","Data Architect","150000","USD","150000","US","US"
"2021","EN","BI Data Analyst","55000","USD","55000","US","US"
"2021","EX","Director of Data Science","250000","USD","250000","US","US"
"2021","EN","Data Engineer","80000","USD","80000","US","US"
"2020","EN","Big Data Engineer","70000","USD","70000","US","US"
"2021","EX","Director of Data Science","110000","EUR","130026","DE","DE"
"2021","EN","Data Science Consultant","54000","EUR","63831","DE","DE"
"2020","SE","Data Scientist","60000","EUR","68428","GR","US"
"2021","EX","Head of Data Science","85000","USD","85000","RU","RU"
"2021","EX","Head of Data","230000","USD","230000","RU","RU"
"2021","EN","Machine Learning Engineer","125000","USD","125000","US","US"
"2021","SE","Data Analytics Manager","120000","USD","120000","US","US"
"2020","MI","Research Scientist","450000","USD","450000","US","US"
"2020","MI","Data Analyst","41000","EUR","46759","FR","FR"
"2020","MI","Data Engineer","65000","EUR","74130","AT","AT"
"2021","SE","Data Science Engineer","159500","CAD","127221","CA","CA"
"2021","SE","Data Science Manager","144000","USD","144000","US","US"
"2021","MI","Data Scientist","95000","CAD","75774","CA","CA"
"2021","MI","Data Scientist","150000","USD","150000","US","US"
"2020","MI","Data Science Consultant","103000","USD","103000","US","US"
"2021","SE","Data Engineer","153000","USD","153000","US","US"
"2021","MI","Data Engineer","90000","USD","90000","US","US"
"2021","EN","Data Analyst","90000","USD","90000","US","US"
"2021","EN","Data Analyst","60000","USD","60000","US","US"
"2021","MI","Data Scientist","50000","USD","50000","NG","NG"
"2021","MI","ML Engineer","270000","USD","270000","US","US"
"2021","MI","Applied Data Scientist","68000","CAD","54238","GB","CA"
"2021","MI","Machine Learning Engineer","40000","EUR","47282","ES","ES"
"2021","EX","Director of Data Science","130000","EUR","153667","IT","PL"
"2021","MI","Data Engineer","110000","PLN","28476","PL","PL"
"2021","MI","Data Analytics Engineer","110000","USD","110000","US","US"
"2021","EN","Research Scientist","60000","GBP","82528","GB","GB"
"2020","EN","Machine Learning Engineer","250000","USD","250000","US","US"
"2021","EN","Data Analyst","50000","EUR","59102","FR","FR"
"2021","SE","Data Analyst","80000","USD","80000","BG","US"
"2020","EN","Machine Learning Engineer","138000","USD","138000","US","US"
"2021","MI","Data Engineer","140000","USD","140000","US","US"
"2021","SE","Data Analytics Engineer","67000","EUR","79197","DE","DE"
"2021","SE","Lead Data Analyst","170000","USD","170000","US","US"
"2021","EN","Data Analyst","80000","USD","80000","US","US"
"2020","MI","Data Scientist","45760","USD","45760","PH","US"
"2021","MI","BI Data Analyst","100000","USD","100000","US","US"
"2021","SE","Data Scientist","45000","EUR","53192","FR","FR"
"2021","EX","Head of Data","235000","USD","235000","US","US"
"2021","EX","BI Data Analyst","150000","USD","150000","IN","US"
"2020","EX","Data Engineer","70000","EUR","79833","ES","ES"
"2021","EN","Machine Learning Scientist","225000","USD","225000","US","US"
"2021","EN","Data Science Consultant","65000","EUR","76833","DE","DE"
"2020","MI","Machine Learning Infrastructure Engineer","44000","EUR","50180","PT","PT"
"2021","SE","Marketing Data Analyst","75000","EUR","88654","GR","DK"
"2021","SE","Lead Data Engineer","75000","GBP","103160","GB","GB"
"2021","SE","Data Engineer","82500","GBP","113476","GB","GB"
"2021","SE","Machine Learning Engineer","80000","EUR","94564","DE","DE"
"2021","EN","Data Engineer","2250000","INR","30428","IN","IN"
"2021","SE","Data Engineer","150000","USD","150000","US","US"
"2021","SE","Data Engineer","115000","USD","115000","US","US"
"2021","MI","Research Scientist","235000","CAD","187442","CA","CA"
"2021","MI","Data Analyst","37456","GBP","51519","GB","GB"
"2020","MI","Data Engineer","106000","USD","106000","US","US"
"2020","MI","Data Engineer","88000","GBP","112872","GB","GB"
"2021","MI","BI Data Analyst","11000000","HUF","36259","HU","US"
"2021","SE","Data Engineer","150000","USD","150000","US","US"
"2020","EN","ML Engineer","14000","EUR","15966","DE","DE"
"2021","MI","Computer Vision Software Engineer","81000","EUR","95746","DE","US"
"2021","EN","Computer Vision Software Engineer","70000","USD","70000","US","US"
"2020","MI","Data Scientist","60000","GBP","76958","GB","GB"
"2021","MI","Cloud Data Engineer","120000","SGD","89294","SG","SG"
"2021","EN","Data Scientist","2200000","INR","29751","IN","IN"
"2021","SE","Lead Data Engineer","276000","USD","276000","US","US"
"2020","SE","Data Engineer","188000","USD","188000","US","US"
"2021","SE","Cloud Data Engineer","160000","USD","160000","BR","US"
"2020","MI","Data Scientist","105000","USD","105000","US","US"
"2021","MI","Data Engineer","200000","USD","200000","US","US"
"2021","SE","Data Engineer","174000","USD","174000","US","US"
"2021","MI","Data Analyst","93000","USD","93000","US","US"
"2021","EN","Data Scientist","2100000","INR","28399","IN","IN"
"2021","SE","Research Scientist","51400","EUR","60757","PT","PT"
"2021","EN","Data Scientist","90000","USD","90000","US","US"
"2020","MI","Data Engineer","61500","EUR","70139","FR","FR"
"2020","SE","Data Engineer","720000","MXN","33511","MX","MX"
"2021","SE","Principal Data Analyst","170000","USD","170000","US","US"
"2021","SE","Data Engineer","70000","GBP","96282","GB","GB"
"2021","EN","Data Scientist","31000","EUR","36643","FR","FR"
"2021","MI","Data Engineer","52500","GBP","72212","GB","GB"
"2020","EN","Data Analyst","91000","USD","91000","US","US"
"2021","SE","Big Data Architect","125000","CAD","99703","CA","CA"
"2021","SE","Data Scientist","165000","USD","165000","US","US"
"2021","MI","Data Analyst","80000","USD","80000","US","US"
"2021","SE","Data Scientist","130000","CAD","103691","CA","CA"
"2021","EN","Data Engineer","1600000","INR","21637","IN","IN"
"2020","EN","Research Scientist","42000","USD","42000","NL","NL"
"2020","MI","Lead Data Scientist","115000","USD","115000","AE","AE"
"2021","MI","Research Scientist","80000","CAD","63810","CA","CA"
"2020","SE","Machine Learning Scientist","260000","USD","260000","JP","JP"
"2021","MI","Head of Data Science","110000","USD","110000","US","US"
"2021","MI","Data Architect","180000","USD","180000","US","US"
"2021","SE","Data Analyst","200000","USD","200000","US","US"
"2020","SE","Big Data Engineer","85000","GBP","109024","GB","GB"
"2021","SE","Data Engineer","200000","USD","200000","US","US"
"2021","SE","ML Engineer","256000","USD","256000","US","US"
"2021","MI","Data Engineer","110000","USD","110000","US","US"
"2020","MI","Data Scientist","70000","EUR","79833","DE","DE"
"2021","EN","Data Engineer","72500","USD","72500","US","US"
"2021","SE","Machine Learning Engineer","185000","USD","185000","US","US"
"2021","MI","Data Engineer","59000","EUR","69741","NL","NL"
"2021","EN","Research Scientist","100000","USD","100000","JE","CN"
"2021","MI","Data Engineer","112000","USD","112000","US","US"
"2020","SE","Machine Learning Engineer","150000","USD","150000","US","US"
"2021","SE","Data Scientist","180000","TRY","20171","TR","TR"
"2021","SE","AI Scientist","55000","USD","55000","ES","ES"
"2021","EN","Data Scientist","58000","USD","58000","US","US"
"2021","EN","Data Scientist","100000","USD","100000","US","US"
"2021","SE","Data Scientist","65720","EUR","77684","FR","FR"
"2021","EN","Machine Learning Engineer","85000","USD","85000","NL","DE"
"2021","EN","Data Science Consultant","65000","EUR","76833","DE","DE"
"2021","SE","Staff Data Scientist","105000","USD","105000","US","US"
"2020","EN","Data Analyst","72000","USD","72000","US","US"
"2021","EN","Data Engineer","55000","EUR","65013","DE","DE"
"2021","MI","Data Engineer","250000","TRY","28016","TR","TR"
"2021","MI","Data Engineer","111775","USD","111775","US","US"
"2021","MI","Data Engineer","93150","USD","93150","US","US"
"2021","SE","Lead Data Engineer","160000","USD","160000","PR","US"
"2021","MI","Data Scientist","21600","EUR","25532","RS","DE"
"2021","SE","Machine Learning Engineer","4900000","INR","66265","IN","IN"
"2021","MI","Data Scientist","1250000","INR","16904","IN","IN"
"2021","SE","Data Analyst","54000","EUR","63831","DE","DE"
"2020","SE","Lead Data Scientist","190000","USD","190000","US","US"
"2021","EX","Director of Data Science","120000","EUR","141846","DE","DE"
"2021","EN","Big Data Engineer","1200000","INR","16228","IN","IN"
"2021","SE","Data Analyst","90000","CAD","71786","CA","CA"
"2020","MI","Data Scientist","11000000","HUF","35735","HU","HU"
"2021","SE","Data Scientist","135000","USD","135000","US","US"
"2021","EN","Machine Learning Engineer","21000","EUR","24823","DE","DE"
"2021","SE","Data Science Manager","4000000","INR","54094","IN","US"
"2021","SE","Machine Learning Engineer","1799997","INR","24342","IN","IN"
"2021","MI","Data Scientist","147000","USD","147000","US","US"
"2021","SE","Research Scientist","120500","CAD","96113","CA","CA"
"2021","SE","Data Science Manager","174000","USD","174000","US","US"
"2020","MI","Business Data Analyst","135000","USD","135000","US","US"
"2021","EN","Machine Learning Engineer","21844","USD","21844","CO","CO"
"2020","SE","Lead Data Engineer","125000","USD","125000","NZ","NZ"
"2020","EN","Data Scientist","45000","EUR","51321","FR","FR"
"2020","MI","Data Scientist","3000000","INR","40481","IN","IN"
"2021","EX","Data Science Consultant","59000","EUR","69741","FR","ES"
"2021","SE","Data Analytics Engineer","50000","USD","50000","VN","GB"
"2020","EN","Data Scientist","35000","EUR","39916","FR","FR"
"2020","MI","Lead Data Analyst","87000","USD","87000","US","US"
"2021","MI","Data Engineer","22000","EUR","26005","RO","US"
"2021","MI","Data Scientist","76760","EUR","90734","DE","DE"
"2021","MI","Big Data Engineer","1672000","INR","22611","IN","IN"
"2021","EN","Machine Learning Engineer","81000","USD","81000","US","US"
"2021","MI","Data Scientist","30400000","CLP","40038","CL","CL"
"2021","EN","Data Science Consultant","90000","USD","90000","US","US"
"2021","MI","Data Scientist","52000","EUR","61467","DE","AT"
"2021","SE","Machine Learning Infrastructure Engineer","195000","USD","195000","US","US"
"2021","MI","Data Scientist","32000","EUR","37825","ES","ES"
"2020","MI","Data Analyst","85000","USD","85000","US","US"
"2021","EX","Principal Data Scientist","416000","USD","416000","US","US"
"2021","SE","Machine Learning Scientist","225000","USD","225000","US","CA"
"2021","MI","Data Scientist","40900","GBP","56256","GB","GB"
"2021","MI","Data Scientist","2500000","INR","33808","IN","IN"
"2021","MI","Data Scientist","85000","GBP","116914","GB","GB"
"2021","MI","Machine Learning Engineer","180000","PLN","46597","PL","PL"
"2020","EN","Data Engineer","4450000","JPY","41689","JP","JP"
"2020","SE","Big Data Engineer","100000","EUR","114047","PL","GB"
"2021","MI","Machine Learning Engineer","75000","EUR","88654","BE","BE"
"2020","MI","Lead Data Engineer","56000","USD","56000","PT","US"
"2021","EN","Computer Vision Engineer","180000","DKK","28609","DK","DK"
"2021","MI","Data Scientist","75000","EUR","88654","DE","DE"
"2020","SE","Data Engineer","42000","EUR","47899","GR","GR"
"2020","MI","BI Data Analyst","98000","USD","98000","US","US"
"2021","MI","Data Engineer","48000","GBP","66022","HK","GB"
"2021","MI","Research Scientist","48000","EUR","56738","FR","FR"
"2021","MI","Machine Learning Engineer","21000","EUR","24823","SI","SI"
"2021","SE","Data Analytics Manager","120000","USD","120000","US","US"
"2021","MI","Data Engineer","20000","USD","20000","IT","US"
"2020","EX","Director of Data Science","325000","USD","325000","US","US"
"2021","SE","Machine Learning Engineer","200000","USD","200000","US","US"
"2020","EN","AI Scientist","300000","DKK","45896","DK","DK"
"2021","MI","Data Scientist","160000","USD","160000","US","US"
"2021","SE","Research Scientist","50000","USD","50000","FR","US"
"2021","MI","Data Science Engineer","34000","EUR","40189","GR","GR"
"2021","SE","Data Engineer","165000","USD","165000","US","US"
"2020","MI","Data Scientist","37000","EUR","42197","FR","FR"
"2021","SE","Principal Data Engineer","185000","USD","185000","US","US"
"2020","EN","Data Scientist","55000","EUR","62726","DE","DE"
"2021","MI","Data Scientist","76760","EUR","90734","DE","DE"
"2020","EN","Data Scientist","19000","EUR","21669","IT","IT"
"2020","MI","Data Engineer","110000","USD","110000","US","US"
"2021","SE","Data Analytics Manager","140000","USD","140000","US","US"
"2020","SE","Data Scientist","120000","USD","120000","US","US"
"2021","SE","Data Scientist","110000","CAD","87738","CA","CA"
"2021","SE","Finance Data Analyst","45000","GBP","61896","GB","GB"
"2021","SE","Data Engineer","65000","EUR","76833","RO","GB"
"2021","MI","Machine Learning Engineer","74000","USD","74000","JP","JP"
"2021","SE","Data Science Manager","152000","USD","152000","US","FR"
"2021","MI","Big Data Engineer","18000","USD","18000","MD","MD"
"2020","SE","Computer Vision Engineer","60000","USD","60000","RU","US"
"2021","MI","Data Scientist","130000","USD","130000","US","US"
"2021","SE","Computer Vision Engineer","102000","BRL","18907","BR","BR"
"2021","EN","Business Data Analyst","50000","EUR","59102","LU","LU"
"2021","SE","Principal Data Scientist","147000","EUR","173762","DE","DE"
"2020","SE","Principal Data Scientist","130000","EUR","148261","DE","DE"
"2020","MI","Data Scientist","34000","EUR","38776","ES","ES"
"2021","MI","Data Scientist","39600","EUR","46809","ES","ES"
"2021","EN","AI Scientist","1335000","INR","18053","IN","AS"
"2020","SE","Data Scientist","80000","EUR","91237","AT","AT"
"2020","MI","Data Scientist","55000","EUR","62726","FR","LU"
"2021","MI","Data Scientist","115000","USD","115000","US","US"
"2021","SE","Principal Data Scientist","235000","USD","235000","US","US"
"2021","MI","Lead Data Analyst","1450000","INR","19609","IN","IN"
"2021","MI","Data Analyst","75000","USD","75000","US","US"
"2021","MI","Data Analyst","62000","USD","62000","US","US"
"2021","MI","Data Scientist","73000","USD","73000","US","US"
"2021","MI","Data Engineer","38400","EUR","45391","NL","NL"
"2020","SE","Data Science Manager","190200","USD","190200","US","US"
"2020","MI","Data Scientist","118000","USD","118000","US","US"
"2020","MI","Data Scientist","138350","USD","138350","US","US"
"2020","MI","Data Engineer","130800","USD","130800","ES","US"
"2020","SE","Machine Learning Engineer","40000","EUR","45618","HR","HR"
"2021","SE","Director of Data Science","168000","USD","168000","JP","JP"
"2021","MI","Data Scientist","160000","SGD","119059","SG","IL"
"2021","MI","Applied Machine Learning Scientist","423000","USD","423000","US","US"
"2021","MI","Data Engineer","24000","EUR","28369","MT","MT"
